"Step","CartPole_Comparison_10_4 - rollout/ep_rew_mean","CartPole_Comparison_10_4 - rollout/ep_rew_mean__MIN","CartPole_Comparison_10_4 - rollout/ep_rew_mean__MAX","CartPole_Comparison_10_3 - rollout/ep_rew_mean","CartPole_Comparison_10_3 - rollout/ep_rew_mean__MIN","CartPole_Comparison_10_3 - rollout/ep_rew_mean__MAX","CartPole_Comparison_10_2 - rollout/ep_rew_mean","CartPole_Comparison_10_2 - rollout/ep_rew_mean__MIN","CartPole_Comparison_10_2 - rollout/ep_rew_mean__MAX","CartPole_Comparison_10_1 - rollout/ep_rew_mean","CartPole_Comparison_10_1 - rollout/ep_rew_mean__MIN","CartPole_Comparison_10_1 - rollout/ep_rew_mean__MAX","CartPole_Comparison_10_0 - rollout/ep_rew_mean","CartPole_Comparison_10_0 - rollout/ep_rew_mean__MIN","CartPole_Comparison_10_0 - rollout/ep_rew_mean__MAX"
"221","14.529999732971191","14.529999732971191","14.529999732971191","33.04999923706055","33.04999923706055","33.04999923706055","8.630000114440918","8.630000114440918","8.630000114440918","15.550000190734863","15.550000190734863","15.550000190734863","491.760009765625","491.760009765625","491.760009765625"
"222","14.449999809265137","14.449999809265137","14.449999809265137","33.15999984741211","33.15999984741211","33.15999984741211","8.630000114440918","8.630000114440918","8.630000114440918","15.520000457763672","15.520000457763672","15.520000457763672","491.3900146484375","491.3900146484375","491.3900146484375"
"223","14.4399995803833","14.4399995803833","14.4399995803833","33.22999954223633","33.22999954223633","33.22999954223633","8.600000381469727","8.600000381469727","8.600000381469727","15.5","15.5","15.5","491.8800048828125","491.8800048828125","491.8800048828125"
"224","14.430000305175781","14.430000305175781","14.430000305175781","33.150001525878906","33.150001525878906","33.150001525878906","8.600000381469727","8.600000381469727","8.600000381469727","15.460000038146973","15.460000038146973","15.460000038146973","491.8800048828125","491.8800048828125","491.8800048828125"
"225","14.40999984741211","14.40999984741211","14.40999984741211","33.189998626708984","33.189998626708984","33.189998626708984","8.59000015258789","8.59000015258789","8.59000015258789","15.430000305175781","15.430000305175781","15.430000305175781","495.69000244140625","495.69000244140625","495.69000244140625"
"226","14.399999618530273","14.399999618530273","14.399999618530273","33.25","33.25","33.25","8.59000015258789","8.59000015258789","8.59000015258789","15.489999771118164","15.489999771118164","15.489999771118164","495.5299987792969","495.5299987792969","495.5299987792969"
"227","14.420000076293945","14.420000076293945","14.420000076293945","33.34000015258789","33.34000015258789","33.34000015258789","8.59000015258789","8.59000015258789","8.59000015258789","15.550000190734863","15.550000190734863","15.550000190734863","495.5299987792969","495.5299987792969","495.5299987792969"
"228","14.390000343322754","14.390000343322754","14.390000343322754","33.290000915527344","33.290000915527344","33.290000915527344","8.569999694824219","8.569999694824219","8.569999694824219","15.539999961853027","15.539999961853027","15.539999961853027","495.4800109863281","495.4800109863281","495.4800109863281"
"229","14.40999984741211","14.40999984741211","14.40999984741211","32.959999084472656","32.959999084472656","32.959999084472656","8.579999923706055","8.579999923706055","8.579999923706055","15.550000190734863","15.550000190734863","15.550000190734863","495.4800109863281","495.4800109863281","495.4800109863281"
"230","14.399999618530273","14.399999618530273","14.399999618530273","33.18000030517578","33.18000030517578","33.18000030517578","8.579999923706055","8.579999923706055","8.579999923706055","15.5","15.5","15.5","494.8699951171875","494.8699951171875","494.8699951171875"
"231","14.34000015258789","14.34000015258789","14.34000015258789","33.09000015258789","33.09000015258789","33.09000015258789","8.630000114440918","8.630000114440918","8.630000114440918","15.449999809265137","15.449999809265137","15.449999809265137","494.17999267578125","494.17999267578125","494.17999267578125"
"232","14.369999885559082","14.369999885559082","14.369999885559082","33.16999816894531","33.16999816894531","33.16999816894531","8.630000114440918","8.630000114440918","8.630000114440918","15.510000228881836","15.510000228881836","15.510000228881836","494.17999267578125","494.17999267578125","494.17999267578125"
"233","14.350000381469727","14.350000381469727","14.350000381469727","33.0099983215332","33.0099983215332","33.0099983215332","8.579999923706055","8.579999923706055","8.579999923706055","15.579999923706055","15.579999923706055","15.579999923706055","493.6000061035156","493.6000061035156","493.6000061035156"
"234","14.40999984741211","14.40999984741211","14.40999984741211","32.709999084472656","32.709999084472656","32.709999084472656","8.510000228881836","8.510000228881836","8.510000228881836","15.600000381469727","15.600000381469727","15.600000381469727","492.510009765625","492.510009765625","492.510009765625"
"235","14.529999732971191","14.529999732971191","14.529999732971191","32.720001220703125","32.720001220703125","32.720001220703125","8.520000457763672","8.520000457763672","8.520000457763672","15.630000114440918","15.630000114440918","15.630000114440918","488.3800048828125","488.3800048828125","488.3800048828125"
"236","14.609999656677246","14.609999656677246","14.609999656677246","32.2599983215332","32.2599983215332","32.2599983215332","8.470000267028809","8.470000267028809","8.470000267028809","15.609999656677246","15.609999656677246","15.609999656677246","484.4100036621094","484.4100036621094","484.4100036621094"
"237","14.779999732971191","14.779999732971191","14.779999732971191","32.0099983215332","32.0099983215332","32.0099983215332","8.420000076293945","8.420000076293945","8.420000076293945","15.529999732971191","15.529999732971191","15.529999732971191","481.9100036621094","481.9100036621094","481.9100036621094"
"238","14.949999809265137","14.949999809265137","14.949999809265137","31.56999969482422","31.56999969482422","31.56999969482422","8.40999984741211","8.40999984741211","8.40999984741211","15.550000190734863","15.550000190734863","15.550000190734863","480.0400085449219","480.0400085449219","480.0400085449219"
"239","15.180000305175781","15.180000305175781","15.180000305175781","31.149999618530273","31.149999618530273","31.149999618530273","8.390000343322754","8.390000343322754","8.390000343322754","15.529999732971191","15.529999732971191","15.529999732971191","479.29998779296875","479.29998779296875","479.29998779296875"
"240","15.210000038146973","15.210000038146973","15.210000038146973","31.450000762939453","31.450000762939453","31.450000762939453","8.380000114440918","8.380000114440918","8.380000114440918","15.579999923706055","15.579999923706055","15.579999923706055","479.7699890136719","479.7699890136719","479.7699890136719"
"241","15.109999656677246","15.109999656677246","15.109999656677246","31.200000762939453","31.200000762939453","31.200000762939453","8.390000343322754","8.390000343322754","8.390000343322754","15.59000015258789","15.59000015258789","15.59000015258789","479.7699890136719","479.7699890136719","479.7699890136719"
"242","14.970000267028809","14.970000267028809","14.970000267028809","31.15999984741211","31.15999984741211","31.15999984741211","8.369999885559082","8.369999885559082","8.369999885559082","15.640000343322754","15.640000343322754","15.640000343322754","479.7699890136719","479.7699890136719","479.7699890136719"
"243","14.779999732971191","14.779999732971191","14.779999732971191","31.100000381469727","31.100000381469727","31.100000381469727","8.399999618530273","8.399999618530273","8.399999618530273","15.640000343322754","15.640000343322754","15.640000343322754","479.8399963378906","479.8399963378906","479.8399963378906"
"244","14.75","14.75","14.75","30.84000015258789","30.84000015258789","30.84000015258789","8.40999984741211","8.40999984741211","8.40999984741211","15.640000343322754","15.640000343322754","15.640000343322754","479.9800109863281","479.9800109863281","479.9800109863281"
